'gaze_vector':0.02, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':27.38504, 'gaze_vector_x':0.4183772, 'gaze_vector_y':0.05474435, 'gaze_vector_z':0.906615
'gaze_vector':27.39582, 'gaze_vector_x':0.4220715, 'gaze_vector_y':0.06159925, 'gaze_vector_z':0.904462
'gaze_vector':27.40617, 'gaze_vector_x':0.4093807, 'gaze_vector_y':0.05789995, 'gaze_vector_z':0.9105106
'gaze_vector':27.42011, 'gaze_vector_x':0.3995974, 'gaze_vector_y':0.05805726, 'gaze_vector_z':0.9148477
'gaze_vector':27.43123, 'gaze_vector_x':0.3937437, 'gaze_vector_y':0.0508532, 'gaze_vector_z':0.9177974
'gaze_vector':27.44348, 'gaze_vector_x':0.3862446, 'gaze_vector_y':0.05317748, 'gaze_vector_z':0.9208577
'gaze_vector':27.45514, 'gaze_vector_x':0.378226, 'gaze_vector_y':0.05057442, 'gaze_vector_z':0.9243268
'gaze_vector':27.46808, 'gaze_vector_x':0.3680357, 'gaze_vector_y':0.04964679, 'gaze_vector_z':0.9284707
'gaze_vector':27.47961, 'gaze_vector_x':0.3578559, 'gaze_vector_y':0.05080219, 'gaze_vector_z':0.9323913
'gaze_vector':27.49057, 'gaze_vector_x':0.348925, 'gaze_vector_y':0.0510444, 'gaze_vector_z':0.9357451
'gaze_vector':27.50214, 'gaze_vector_x':0.338166, 'gaze_vector_y':0.05063644, 'gaze_vector_z':0.9397088
'gaze_vector':27.51572, 'gaze_vector_x':0.3265297, 'gaze_vector_y':0.05031594, 'gaze_vector_z':0.9438342
'gaze_vector':27.52875, 'gaze_vector_x':0.3040626, 'gaze_vector_y':0.04825462, 'gaze_vector_z':0.9514247
'gaze_vector':27.53901, 'gaze_vector_x':0.29216, 'gaze_vector_y':0.04862171, 'gaze_vector_z':0.9551314
'gaze_vector':27.55088, 'gaze_vector_x':0.2801403, 'gaze_vector_y':0.05027816, 'gaze_vector_z':0.9586302
'gaze_vector':27.56558, 'gaze_vector_x':0.2686668, 'gaze_vector_y':0.0482106, 'gaze_vector_z':0.9620224
'gaze_vector':27.57869, 'gaze_vector_x':0.2631989, 'gaze_vector_y':0.05528446, 'gaze_vector_z':0.9631453
'gaze_vector':27.58878, 'gaze_vector_x':0.225038, 'gaze_vector_y':0.0456174, 'gaze_vector_z':0.9732667
'gaze_vector':27.60051, 'gaze_vector_x':0.2095692, 'gaze_vector_y':0.0477646, 'gaze_vector_z':0.9766237
'gaze_vector':27.61387, 'gaze_vector_x':0.1996897, 'gaze_vector_y':0.03874503, 'gaze_vector_z':0.9790803
'gaze_vector':27.62621, 'gaze_vector_x':0.1875322, 'gaze_vector_y':0.0348573, 'gaze_vector_z':0.9816243
'gaze_vector':27.63875, 'gaze_vector_x':0.1766358, 'gaze_vector_y':0.0348896, 'gaze_vector_z':0.9836413
'gaze_vector':27.65181, 'gaze_vector_x':0.1485275, 'gaze_vector_y':0.03966142, 'gaze_vector_z':0.9880999
'gaze_vector':27.66396, 'gaze_vector_x':0.1571657, 'gaze_vector_y':0.03591052, 'gaze_vector_z':0.9869121
'gaze_vector':27.67522, 'gaze_vector_x':0.1356544, 'gaze_vector_y':0.03794505, 'gaze_vector_z':0.9900268
'gaze_vector':27.68849, 'gaze_vector_x':0.1211322, 'gaze_vector_y':0.03925136, 'gaze_vector_z':0.9918551
'gaze_vector':27.70141, 'gaze_vector_x':0.1197381, 'gaze_vector_y':0.04126424, 'gaze_vector_z':0.9919319
'gaze_vector':27.71833, 'gaze_vector_x':0.1056404, 'gaze_vector_y':0.04523089, 'gaze_vector_z':0.9933712
'gaze_vector':27.73227, 'gaze_vector_x':0.08564955, 'gaze_vector_y':0.0389168, 'gaze_vector_z':0.9955581
'gaze_vector':27.74389, 'gaze_vector_x':0.06809016, 'gaze_vector_y':0.03199491, 'gaze_vector_z':0.9971508
'gaze_vector':27.75595, 'gaze_vector_x':0.0668323, 'gaze_vector_y':0.02692345, 'gaze_vector_z':0.997395
'gaze_vector':27.76774, 'gaze_vector_x':0.05415834, 'gaze_vector_y':0.04688239, 'gaze_vector_z':0.9974248
'gaze_vector':27.78061, 'gaze_vector_x':0.0535561, 'gaze_vector_y':0.05594126, 'gaze_vector_z':0.9969866
'gaze_vector':27.79204, 'gaze_vector_x':0.03876075, 'gaze_vector_y':0.05653178, 'gaze_vector_z':0.997645
'gaze_vector':27.80445, 'gaze_vector_x':0.0242838, 'gaze_vector_y':0.05744727, 'gaze_vector_z':0.9980375
'gaze_vector':27.81711, 'gaze_vector_x':0.001927428, 'gaze_vector_y':0.04741745, 'gaze_vector_z':0.9988647
'gaze_vector':27.83106, 'gaze_vector_x':-0.007576335, 'gaze_vector_y':0.04283582, 'gaze_vector_z':0.9990488
'gaze_vector':27.84302, 'gaze_vector_x':-0.0168122, 'gaze_vector_y':0.04348714, 'gaze_vector_z':0.9988995
'gaze_vector':27.85451, 'gaze_vector_x':-0.03098617, 'gaze_vector_y':0.04562318, 'gaze_vector_z':0.9984654
'gaze_vector':27.86604, 'gaze_vector_x':-0.04783322, 'gaze_vector_y':0.04365478, 'gaze_vector_z':0.9978989
'gaze_vector':27.8813, 'gaze_vector_x':-0.05415985, 'gaze_vector_y':0.04196589, 'gaze_vector_z':0.9976393
'gaze_vector':27.89372, 'gaze_vector_x':-0.07773444, 'gaze_vector_y':0.04249963, 'gaze_vector_z':0.9960523
'gaze_vector':27.90431, 'gaze_vector_x':-0.08848734, 'gaze_vector_y':0.04358084, 'gaze_vector_z':0.9951166
'gaze_vector':27.91699, 'gaze_vector_x':-0.09247731, 'gaze_vector_y':0.03873923, 'gaze_vector_z':0.9949469
'gaze_vector':27.93102, 'gaze_vector_x':-0.1045338, 'gaze_vector_y':0.04543421, 'gaze_vector_z':0.9934791
'gaze_vector':27.94351, 'gaze_vector_x':-0.1203874, 'gaze_vector_y':0.0459593, 'gaze_vector_z':0.9916492
'gaze_vector':27.95552, 'gaze_vector_x':-0.1277516, 'gaze_vector_y':0.04664228, 'gaze_vector_z':0.9907031
'gaze_vector':27.96778, 'gaze_vector_x':-0.1413469, 'gaze_vector_y':0.04674036, 'gaze_vector_z':0.9888427
'gaze_vector':27.97985, 'gaze_vector_x':-0.1484945, 'gaze_vector_y':0.05327842, 'gaze_vector_z':0.9874657
'gaze_vector':27.98907, 'gaze_vector_x':-0.1624793, 'gaze_vector_y':0.05875275, 'gaze_vector_z':0.9849496
'gaze_vector':28.00114, 'gaze_vector_x':-0.1746329, 'gaze_vector_y':0.06221947, 'gaze_vector_z':0.9826558
'gaze_vector':28.01376, 'gaze_vector_x':-0.1851618, 'gaze_vector_y':0.0534407, 'gaze_vector_z':0.9812466
'gaze_vector':28.02919, 'gaze_vector_x':-0.207569, 'gaze_vector_y':0.05331371, 'gaze_vector_z':0.9767506
'gaze_vector':28.04169, 'gaze_vector_x':-0.2161575, 'gaze_vector_y':0.0516351, 'gaze_vector_z':0.9749888
'gaze_vector':28.05595, 'gaze_vector_x':-0.214396, 'gaze_vector_y':0.05013607, 'gaze_vector_z':0.9754559
'gaze_vector':28.0694, 'gaze_vector_x':-0.2238295, 'gaze_vector_y':0.04489302, 'gaze_vector_z':0.9735878
'gaze_vector':28.08223, 'gaze_vector_x':-0.2329687, 'gaze_vector_y':0.04775647, 'gaze_vector_z':0.971299
'gaze_vector':28.0947, 'gaze_vector_x':-0.2416012, 'gaze_vector_y':0.04513823, 'gaze_vector_z':0.9693145
'gaze_vector':28.10414, 'gaze_vector_x':-0.2520894, 'gaze_vector_y':0.04146894, 'gaze_vector_z':0.9668104
'gaze_vector':28.11807, 'gaze_vector_x':-0.2599286, 'gaze_vector_y':0.04935872, 'gaze_vector_z':0.9643533
'gaze_vector':28.12959, 'gaze_vector_x':-0.2717415, 'gaze_vector_y':0.04274918, 'gaze_vector_z':0.9614047
'gaze_vector':28.14063, 'gaze_vector_x':-0.2732762, 'gaze_vector_y':0.04710264, 'gaze_vector_z':0.9607669
'gaze_vector':28.15262, 'gaze_vector_x':-0.283485, 'gaze_vector_y':0.05161464, 'gaze_vector_z':0.9575701
'gaze_vector':28.16503, 'gaze_vector_x':-0.2887449, 'gaze_vector_y':0.05212142, 'gaze_vector_z':0.9559793
'gaze_vector':28.17738, 'gaze_vector_x':-0.2979091, 'gaze_vector_y':0.05068558, 'gaze_vector_z':0.9532405
'gaze_vector':28.18798, 'gaze_vector_x':-0.3085735, 'gaze_vector_y':0.04992563, 'gaze_vector_z':0.9498829
'gaze_vector':28.20231, 'gaze_vector_x':-0.3152242, 'gaze_vector_y':0.04890218, 'gaze_vector_z':0.9477446
'gaze_vector':28.21277, 'gaze_vector_x':-0.322827, 'gaze_vector_y':0.04755592, 'gaze_vector_z':0.9452596
'gaze_vector':28.22504, 'gaze_vector_x':-0.3303196, 'gaze_vector_y':0.05001055, 'gaze_vector_z':0.9425406
'gaze_vector':28.24196, 'gaze_vector_x':-0.3446885, 'gaze_vector_y':0.05230723, 'gaze_vector_z':0.9372451
'gaze_vector':28.25579, 'gaze_vector_x':-0.3516301, 'gaze_vector_y':0.05247424, 'gaze_vector_z':0.9346526
'gaze_vector':28.26697, 'gaze_vector_x':-0.3586221, 'gaze_vector_y':0.05256513, 'gaze_vector_z':0.9319953
'gaze_vector':28.2783, 'gaze_vector_x':-0.3668533, 'gaze_vector_y':0.05126812, 'gaze_vector_z':0.9288561
'gaze_vector':28.28963, 'gaze_vector_x':-0.3713455, 'gaze_vector_y':0.05159137, 'gaze_vector_z':0.9270446
'gaze_vector':28.30425, 'gaze_vector_x':-0.3786941, 'gaze_vector_y':0.04875381, 'gaze_vector_z':0.9242299
'gaze_vector':28.31659, 'gaze_vector_x':-0.3947874, 'gaze_vector_y':0.04730438, 'gaze_vector_z':0.917541
'gaze_vector':28.32878, 'gaze_vector_x':-0.4036767, 'gaze_vector_y':0.04666747, 'gaze_vector_z':0.9137099
'gaze_vector':28.34004, 'gaze_vector_x':-0.4105615, 'gaze_vector_y':0.04717842, 'gaze_vector_z':0.9106069
'gaze_vector':28.35411, 'gaze_vector_x':-0.417507, 'gaze_vector_y':0.04686961, 'gaze_vector_z':0.9074534
'gaze_vector':28.36627, 'gaze_vector_x':-0.4250991, 'gaze_vector_y':0.0489923, 'gaze_vector_z':0.9038119
'gaze_vector':28.3788, 'gaze_vector_x':-0.4328705, 'gaze_vector_y':0.04741368, 'gaze_vector_z':0.9001977
'gaze_vector':28.39322, 'gaze_vector_x':-0.439333, 'gaze_vector_y':0.04634642, 'gaze_vector_z':0.8971103
'gaze_vector':28.40447, 'gaze_vector_x':-0.4529825, 'gaze_vector_y':0.04419304, 'gaze_vector_z':0.8904152
'gaze_vector':28.41698, 'gaze_vector_x':-0.459242, 'gaze_vector_y':0.04308665, 'gaze_vector_z':0.8872556
'gaze_vector':28.42926, 'gaze_vector_x':-0.4658967, 'gaze_vector_y':0.03578752, 'gaze_vector_z':0.8841067
'gaze_vector':28.44323, 'gaze_vector_x':-0.4739192, 'gaze_vector_y':0.03732536, 'gaze_vector_z':0.8797641
'gaze_vector':28.45403, 'gaze_vector_x':-0.4807225, 'gaze_vector_y':0.0369194, 'gaze_vector_z':0.8760867
'gaze_vector':28.46741, 'gaze_vector_x':-0.4783041, 'gaze_vector_y':0.03437957, 'gaze_vector_z':0.8775144
'gaze_vector':28.47924, 'gaze_vector_x':-0.4806154, 'gaze_vector_y':0.03840543, 'gaze_vector_z':0.8760862
'gaze_vector':28.49423, 'gaze_vector_x':-0.488254, 'gaze_vector_y':0.0404157, 'gaze_vector_z':0.8717538
'gaze_vector':28.50551, 'gaze_vector_x':-0.4916429, 'gaze_vector_y':0.0375555, 'gaze_vector_z':0.8699782
'gaze_vector':28.51816, 'gaze_vector_x':-0.5185387, 'gaze_vector_y':0.03301516, 'gaze_vector_z':0.8544029
'gaze_vector':28.53056, 'gaze_vector_x':-0.5344059, 'gaze_vector_y':0.04405156, 'gaze_vector_z':0.8440719
'gaze_vector':28.5422, 'gaze_vector_x':-0.5277864, 'gaze_vector_y':0.03648118, 'gaze_vector_z':0.8485898
'gaze_vector':28.55394, 'gaze_vector_x':-0.532361, 'gaze_vector_y':0.03053764, 'gaze_vector_z':0.8459617
'gaze_vector':28.56604, 'gaze_vector_x':-0.5236844, 'gaze_vector_y':0.02610191, 'gaze_vector_z':0.8515053
'gaze_vector':28.57956, 'gaze_vector_x':-0.5058954, 'gaze_vector_y':0.0396425, 'gaze_vector_z':0.8616761
'gaze_vector':28.59091, 'gaze_vector_x':-0.5075071, 'gaze_vector_y':0.04210294, 'gaze_vector_z':0.8606156
'gaze_vector':28.60355, 'gaze_vector_x':-0.5039573, 'gaze_vector_y':0.03809421, 'gaze_vector_z':0.8628737
'gaze_vector':28.61454, 'gaze_vector_x':-0.4992753, 'gaze_vector_y':0.03953284, 'gaze_vector_z':0.86554
'gaze_vector':28.62654, 'gaze_vector_x':-0.4914678, 'gaze_vector_y':0.04066664, 'gaze_vector_z':0.8699438
'gaze_vector':28.63768, 'gaze_vector_x':-0.4756326, 'gaze_vector_y':0.03964373, 'gaze_vector_z':0.8787444
'gaze_vector':28.64947, 'gaze_vector_x':-0.4682807, 'gaze_vector_y':0.04460284, 'gaze_vector_z':0.8824391
'gaze_vector':28.66203, 'gaze_vector_x':-0.4591809, 'gaze_vector_y':0.04540304, 'gaze_vector_z':0.8871641
'gaze_vector':28.68603, 'gaze_vector_x':-0.4436988, 'gaze_vector_y':0.04177489, 'gaze_vector_z':0.8951951
'gaze_vector':28.69712, 'gaze_vector_x':-0.4379671, 'gaze_vector_y':0.04238093, 'gaze_vector_z':0.8979758
'gaze_vector':28.70921, 'gaze_vector_x':-0.4288617, 'gaze_vector_y':0.04521266, 'gaze_vector_z':0.9022217
'gaze_vector':28.72084, 'gaze_vector_x':-0.4185746, 'gaze_vector_y':0.04711856, 'gaze_vector_z':0.906947
'gaze_vector':28.73473, 'gaze_vector_x':-0.4067047, 'gaze_vector_y':0.04678281, 'gaze_vector_z':0.9123493
'gaze_vector':28.74691, 'gaze_vector_x':-0.3971225, 'gaze_vector_y':0.04755863, 'gaze_vector_z':0.916526
'gaze_vector':28.76298, 'gaze_vector_x':-0.3752794, 'gaze_vector_y':0.05042689, 'gaze_vector_z':0.9255341
'gaze_vector':28.77625, 'gaze_vector_x':-0.3621789, 'gaze_vector_y':0.04801778, 'gaze_vector_z':0.930856
'gaze_vector':28.78784, 'gaze_vector_x':-0.3544145, 'gaze_vector_y':0.04417658, 'gaze_vector_z':0.9340402
'gaze_vector':28.79904, 'gaze_vector_x':-0.339678, 'gaze_vector_y':0.04734638, 'gaze_vector_z':0.9393482
'gaze_vector':28.81091, 'gaze_vector_x':-0.3271358, 'gaze_vector_y':0.04472599, 'gaze_vector_z':0.9439079
'gaze_vector':28.82091, 'gaze_vector_x':-0.3131615, 'gaze_vector_y':0.04487877, 'gaze_vector_z':0.948625
'gaze_vector':28.8342, 'gaze_vector_x':-0.3075483, 'gaze_vector_y':0.04725378, 'gaze_vector_z':0.9503503
'gaze_vector':28.84515, 'gaze_vector_x':-0.2941059, 'gaze_vector_y':0.04984267, 'gaze_vector_z':0.9544592
'gaze_vector':28.8549, 'gaze_vector_x':-0.2922063, 'gaze_vector_y':0.04920947, 'gaze_vector_z':0.9550773
'gaze_vector':28.86595, 'gaze_vector_x':-0.2769454, 'gaze_vector_y':0.05546943, 'gaze_vector_z':0.9592698
'gaze_vector':28.87957, 'gaze_vector_x':-0.2744085, 'gaze_vector_y':0.05539346, 'gaze_vector_z':0.9600136
'gaze_vector':28.89093, 'gaze_vector_x':-0.259986, 'gaze_vector_y':0.0607056, 'gaze_vector_z':0.9637
'gaze_vector':28.90388, 'gaze_vector_x':-0.2506263, 'gaze_vector_y':0.05827832, 'gaze_vector_z':0.9663253
'gaze_vector':28.91641, 'gaze_vector_x':-0.2292286, 'gaze_vector_y':0.06161997, 'gaze_vector_z':0.9714153
'gaze_vector':28.92761, 'gaze_vector_x':-0.2182746, 'gaze_vector_y':0.06187101, 'gaze_vector_z':0.9739157
'gaze_vector':28.94083, 'gaze_vector_x':-0.2078079, 'gaze_vector_y':0.06097146, 'gaze_vector_z':0.9762564
'gaze_vector':28.95382, 'gaze_vector_x':-0.1981075, 'gaze_vector_y':0.06279703, 'gaze_vector_z':0.9781643
'gaze_vector':28.96613, 'gaze_vector_x':-0.1894525, 'gaze_vector_y':0.06112405, 'gaze_vector_z':0.979977
'gaze_vector':28.97683, 'gaze_vector_x':-0.1806026, 'gaze_vector_y':0.06108473, 'gaze_vector_z':0.9816503
'gaze_vector':28.98858, 'gaze_vector_x':-0.1689348, 'gaze_vector_y':0.06345115, 'gaze_vector_z':0.9835786
'gaze_vector':29.00075, 'gaze_vector_x':-0.157167, 'gaze_vector_y':0.06650516, 'gaze_vector_z':0.9853238
'gaze_vector':29.01254, 'gaze_vector_x':-0.1448676, 'gaze_vector_y':0.06549603, 'gaze_vector_z':0.9872778
'gaze_vector':29.02393, 'gaze_vector_x':-0.136984, 'gaze_vector_y':0.06178075, 'gaze_vector_z':0.9886358
'gaze_vector':29.03646, 'gaze_vector_x':-0.1258933, 'gaze_vector_y':0.05892733, 'gaze_vector_z':0.9902886
'gaze_vector':29.04683, 'gaze_vector_x':-0.1154131, 'gaze_vector_y':0.05763659, 'gaze_vector_z':0.9916338
'gaze_vector':29.05955, 'gaze_vector_x':-0.0942817, 'gaze_vector_y':0.05898132, 'gaze_vector_z':0.9937851
'gaze_vector':29.07038, 'gaze_vector_x':-0.08406981, 'gaze_vector_y':0.05986307, 'gaze_vector_z':0.9946503
'gaze_vector':29.08345, 'gaze_vector_x':-0.07317782, 'gaze_vector_y':0.0590567, 'gaze_vector_z':0.9955596
'gaze_vector':29.0961, 'gaze_vector_x':-0.06259252, 'gaze_vector_y':0.05720473, 'gaze_vector_z':0.9963963
'gaze_vector':29.10699, 'gaze_vector_x':-0.06280162, 'gaze_vector_y':0.05407176, 'gaze_vector_z':0.9965503
'gaze_vector':29.11889, 'gaze_vector_x':-0.05361299, 'gaze_vector_y':0.0525168, 'gaze_vector_z':0.9971727
'gaze_vector':29.13053, 'gaze_vector_x':-0.04530901, 'gaze_vector_y':0.05368603, 'gaze_vector_z':0.997524
'gaze_vector':29.14289, 'gaze_vector_x':-0.03475501, 'gaze_vector_y':0.05299994, 'gaze_vector_z':0.9979748
'gaze_vector':29.15471, 'gaze_vector_x':-0.02142107, 'gaze_vector_y':0.05487992, 'gaze_vector_z':0.9982541
'gaze_vector':29.16624, 'gaze_vector_x':-0.0101003, 'gaze_vector_y':0.05409368, 'gaze_vector_z':0.9984714
'gaze_vector':29.17973, 'gaze_vector_x':0.002477275, 'gaze_vector_y':0.05320074, 'gaze_vector_z':0.9985774
'gaze_vector':29.19217, 'gaze_vector_x':0.01981993, 'gaze_vector_y':0.05318937, 'gaze_vector_z':0.9983844
'gaze_vector':29.20539, 'gaze_vector_x':0.04716424, 'gaze_vector_y':0.05546472, 'gaze_vector_z':0.9973322
'gaze_vector':29.21909, 'gaze_vector_x':0.06009442, 'gaze_vector_y':0.05634138, 'gaze_vector_z':0.9965932
'gaze_vector':29.2308, 'gaze_vector_x':0.0651855, 'gaze_vector_y':0.0584559, 'gaze_vector_z':0.9961576
'gaze_vector':29.24268, 'gaze_vector_x':0.07426152, 'gaze_vector_y':0.05717132, 'gaze_vector_z':0.9955933
'gaze_vector':29.26246, 'gaze_vector_x':0.09488054, 'gaze_vector_y':0.05340898, 'gaze_vector_z':0.9940456
'gaze_vector':29.28039, 'gaze_vector_x':0.1002481, 'gaze_vector_y':0.05894243, 'gaze_vector_z':0.9932119
'gaze_vector':29.29258, 'gaze_vector_x':0.1099346, 'gaze_vector_y':0.05918495, 'gaze_vector_z':0.9921632
'gaze_vector':29.30378, 'gaze_vector_x':0.134342, 'gaze_vector_y':0.05873857, 'gaze_vector_z':0.9891781
'gaze_vector':29.3175, 'gaze_vector_x':0.1334145, 'gaze_vector_y':0.06154563, 'gaze_vector_z':0.9891322
'gaze_vector':29.32934, 'gaze_vector_x':0.1436409, 'gaze_vector_y':0.06295075, 'gaze_vector_z':0.9876111
'gaze_vector':29.34201, 'gaze_vector_x':0.1446402, 'gaze_vector_y':0.0638377, 'gaze_vector_z':0.9874122
'gaze_vector':29.35305, 'gaze_vector_x':0.1620634, 'gaze_vector_y':0.05548798, 'gaze_vector_z':0.9852147
'gaze_vector':29.36447, 'gaze_vector_x':0.1735369, 'gaze_vector_y':0.05993132, 'gaze_vector_z':0.9829991
'gaze_vector':29.37718, 'gaze_vector_x':0.1854645, 'gaze_vector_y':0.05853297, 'gaze_vector_z':0.9809053
'gaze_vector':29.38894, 'gaze_vector_x':0.2035659, 'gaze_vector_y':0.05642018, 'gaze_vector_z':0.9774301
'gaze_vector':29.40329, 'gaze_vector_x':0.2159809, 'gaze_vector_y':0.0571138, 'gaze_vector_z':0.9747166
'gaze_vector':29.41561, 'gaze_vector_x':0.2409234, 'gaze_vector_y':0.05560827, 'gaze_vector_z':0.9689415
'gaze_vector':29.42707, 'gaze_vector_x':0.2525997, 'gaze_vector_y':0.05744063, 'gaze_vector_z':0.9658585
'gaze_vector':29.43916, 'gaze_vector_x':0.2619358, 'gaze_vector_y':0.05447838, 'gaze_vector_z':0.9635336
'gaze_vector':29.45244, 'gaze_vector_x':0.2788083, 'gaze_vector_y':0.04920659, 'gaze_vector_z':0.959083
'gaze_vector':29.46582, 'gaze_vector_x':0.2880636, 'gaze_vector_y':0.05077093, 'gaze_vector_z':0.9562557
'gaze_vector':29.47852, 'gaze_vector_x':0.3004258, 'gaze_vector_y':0.05154624, 'gaze_vector_z':0.9523981
'gaze_vector':29.49003, 'gaze_vector_x':0.3050997, 'gaze_vector_y':0.05793295, 'gaze_vector_z':0.95055
'gaze_vector':29.50219, 'gaze_vector_x':0.3186403, 'gaze_vector_y':0.056714, 'gaze_vector_z':0.9461588
'gaze_vector':29.51333, 'gaze_vector_x':0.3214099, 'gaze_vector_y':0.0522042, 'gaze_vector_z':0.9454815
'gaze_vector':29.52595, 'gaze_vector_x':0.3439897, 'gaze_vector_y':0.06141397, 'gaze_vector_z':0.9369466
'gaze_vector':29.53741, 'gaze_vector_x':0.3497663, 'gaze_vector_y':0.05816621, 'gaze_vector_z':0.9350197
'gaze_vector':29.55033, 'gaze_vector_x':0.3640946, 'gaze_vector_y':0.05485377, 'gaze_vector_z':0.9297339
'gaze_vector':29.56278, 'gaze_vector_x':0.3638369, 'gaze_vector_y':0.05464231, 'gaze_vector_z':0.9298421
'gaze_vector':29.57519, 'gaze_vector_x':0.3723218, 'gaze_vector_y':0.0479244, 'gaze_vector_z':0.9268597
'gaze_vector':29.58693, 'gaze_vector_x':0.3716404, 'gaze_vector_y':0.05579919, 'gaze_vector_z':0.9266815
'gaze_vector':29.60072, 'gaze_vector_x':0.3834316, 'gaze_vector_y':0.05445268, 'gaze_vector_z':0.921948
'gaze_vector':29.61326, 'gaze_vector_x':0.3774613, 'gaze_vector_y':0.05747505, 'gaze_vector_z':0.9242265
'gaze_vector':29.62517, 'gaze_vector_x':0.3948903, 'gaze_vector_y':0.05114895, 'gaze_vector_z':0.9172955
'gaze_vector':29.63713, 'gaze_vector_x':0.4110978, 'gaze_vector_y':0.04644577, 'gaze_vector_z':0.9103889
'gaze_vector':29.65165, 'gaze_vector_x':0.4181286, 'gaze_vector_y':0.05245203, 'gaze_vector_z':0.9068596
'gaze_vector':29.66323, 'gaze_vector_x':0.4291637, 'gaze_vector_y':0.05453461, 'gaze_vector_z':0.9015685
'gaze_vector':29.67566, 'gaze_vector_x':0.4332712, 'gaze_vector_y':0.04466733, 'gaze_vector_z':0.9001452
'gaze_vector':29.68806, 'gaze_vector_x':0.4286502, 'gaze_vector_y':0.04130467, 'gaze_vector_z':0.9025201
'gaze_vector':29.70042, 'gaze_vector_x':0.4359709, 'gaze_vector_y':0.04663762, 'gaze_vector_z':0.8987442
'gaze_vector':29.71472, 'gaze_vector_x':0.439451, 'gaze_vector_y':0.04357637, 'gaze_vector_z':0.897203
'gaze_vector':29.72694, 'gaze_vector_x':0.4457875, 'gaze_vector_y':0.04235221, 'gaze_vector_z':0.8941253
'gaze_vector':29.7395, 'gaze_vector_x':0.4428666, 'gaze_vector_y':0.04268967, 'gaze_vector_z':0.8955576
'gaze_vector':29.75154, 'gaze_vector_x':0.4421082, 'gaze_vector_y':0.04237778, 'gaze_vector_z':0.8959585
'gaze_vector':29.76664, 'gaze_vector_x':0.4468144, 'gaze_vector_y':0.05352736, 'gaze_vector_z':0.8930192
'gaze_vector':29.78008, 'gaze_vector_x':0.4440253, 'gaze_vector_y':0.0491022, 'gaze_vector_z':0.8946537
'gaze_vector':29.79337, 'gaze_vector_x':0.4483662, 'gaze_vector_y':0.04274572, 'gaze_vector_z':0.8928148
'gaze_vector':29.80673, 'gaze_vector_x':0.4466893, 'gaze_vector_y':0.04792395, 'gaze_vector_z':0.8933971
'gaze_vector':29.81811, 'gaze_vector_x':0.4455462, 'gaze_vector_y':0.05697229, 'gaze_vector_z':0.8934398
'gaze_vector':29.8293, 'gaze_vector_x':0.4449001, 'gaze_vector_y':0.05772391, 'gaze_vector_z':0.8937156
'gaze_vector':29.84151, 'gaze_vector_x':0.4416576, 'gaze_vector_y':0.05842298, 'gaze_vector_z':0.8952703
'gaze_vector':29.85547, 'gaze_vector_x':0.4470563, 'gaze_vector_y':0.0578713, 'gaze_vector_z':0.8926299
'gaze_vector':29.86779, 'gaze_vector_x':0.4415382, 'gaze_vector_y':0.05774232, 'gaze_vector_z':0.8953766
'gaze_vector':29.87973, 'gaze_vector_x':0.4440585, 'gaze_vector_y':0.0604304, 'gaze_vector_z':0.8939559
'gaze_vector':29.89284, 'gaze_vector_x':0.4357497, 'gaze_vector_y':0.0592508, 'gaze_vector_z':0.8981137
'gaze_vector':29.90732, 'gaze_vector_x':0.4415117, 'gaze_vector_y':0.06051157, 'gaze_vector_z':0.8952019
'gaze_vector':29.9229, 'gaze_vector_x':0.4333913, 'gaze_vector_y':0.0639398, 'gaze_vector_z':0.898932
'gaze_vector':29.93863, 'gaze_vector_x':0.4297025, 'gaze_vector_y':0.05309512, 'gaze_vector_z':0.9013975
'gaze_vector':29.95113, 'gaze_vector_x':0.4328281, 'gaze_vector_y':0.06417473, 'gaze_vector_z':0.8991746
'gaze_vector':29.96242, 'gaze_vector_x':0.4281318, 'gaze_vector_y':0.05283598, 'gaze_vector_z':0.9021594
'gaze_vector':29.97477, 'gaze_vector_x':0.4227448, 'gaze_vector_y':0.06194419, 'gaze_vector_z':0.9041183
'gaze_vector':29.98784, 'gaze_vector_x':0.4246395, 'gaze_vector_y':0.0573969, 'gaze_vector_z':0.9035248
'gaze_vector':30.00291, 'gaze_vector_x':0.423519, 'gaze_vector_y':0.05815939, 'gaze_vector_z':0.9040025
'gaze_vector':30.01598, 'gaze_vector_x':0.4116693, 'gaze_vector_y':0.06054851, 'gaze_vector_z':0.9093095
'gaze_vector':30.02914, 'gaze_vector_x':0.4065429, 'gaze_vector_y':0.06112698, 'gaze_vector_z':0.9115795
'gaze_vector':30.04499, 'gaze_vector_x':0.4003805, 'gaze_vector_y':0.06198701, 'gaze_vector_z':0.9142438
