'gaze_vector':0.02, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':37.48209, 'gaze_vector_x':-0.4145466, 'gaze_vector_y':0.0376857, 'gaze_vector_z':0.9092361
'gaze_vector':37.49434, 'gaze_vector_x':-0.3976639, 'gaze_vector_y':0.03981665, 'gaze_vector_z':0.9166521
'gaze_vector':37.50661, 'gaze_vector_x':-0.3866658, 'gaze_vector_y':0.04069651, 'gaze_vector_z':0.9213126
'gaze_vector':37.51717, 'gaze_vector_x':-0.3745585, 'gaze_vector_y':0.0384813, 'gaze_vector_z':0.9263883
'gaze_vector':37.52894, 'gaze_vector_x':-0.3432319, 'gaze_vector_y':0.05338223, 'gaze_vector_z':0.9377242
'gaze_vector':37.54284, 'gaze_vector_x':-0.2743574, 'gaze_vector_y':0.06786609, 'gaze_vector_z':0.9592265
'gaze_vector':37.55435, 'gaze_vector_x':-0.248876, 'gaze_vector_y':0.05781261, 'gaze_vector_z':0.9668015
'gaze_vector':37.56458, 'gaze_vector_x':-0.2404306, 'gaze_vector_y':0.03023311, 'gaze_vector_z':0.9701797
'gaze_vector':37.57707, 'gaze_vector_x':-0.2266476, 'gaze_vector_y':0.03313701, 'gaze_vector_z':0.9733986
'gaze_vector':37.59061, 'gaze_vector_x':-0.2132485, 'gaze_vector_y':0.04092211, 'gaze_vector_z':0.976139
'gaze_vector':37.60337, 'gaze_vector_x':-0.2008615, 'gaze_vector_y':0.04178769, 'gaze_vector_z':0.9787204
'gaze_vector':37.61507, 'gaze_vector_x':-0.1883346, 'gaze_vector_y':0.043609, 'gaze_vector_z':0.9811347
'gaze_vector':37.6291, 'gaze_vector_x':-0.1547695, 'gaze_vector_y':0.05764798, 'gaze_vector_z':0.9862668
'gaze_vector':37.64061, 'gaze_vector_x':-0.1360681, 'gaze_vector_y':0.06347743, 'gaze_vector_z':0.9886541
'gaze_vector':37.65312, 'gaze_vector_x':-0.1118699, 'gaze_vector_y':0.06529647, 'gaze_vector_z':0.9915715
'gaze_vector':37.66476, 'gaze_vector_x':-0.1027505, 'gaze_vector_y':0.06309982, 'gaze_vector_z':0.9926984
'gaze_vector':37.67722, 'gaze_vector_x':-0.09958035, 'gaze_vector_y':0.05989315, 'gaze_vector_z':0.9932212
'gaze_vector':37.69141, 'gaze_vector_x':-0.09500065, 'gaze_vector_y':0.05742504, 'gaze_vector_z':0.9938138
'gaze_vector':37.70341, 'gaze_vector_x':-0.08110632, 'gaze_vector_y':0.05963456, 'gaze_vector_z':0.9949193
'gaze_vector':37.71529, 'gaze_vector_x':-0.06776528, 'gaze_vector_y':0.05861013, 'gaze_vector_z':0.995974
'gaze_vector':37.72968, 'gaze_vector_x':-0.06308518, 'gaze_vector_y':0.05552493, 'gaze_vector_z':0.9964506
'gaze_vector':37.74087, 'gaze_vector_x':-0.05362267, 'gaze_vector_y':0.05410385, 'gaze_vector_z':0.9970899
'gaze_vector':37.75285, 'gaze_vector_x':-0.02769306, 'gaze_vector_y':0.05463202, 'gaze_vector_z':0.9981116
'gaze_vector':37.77076, 'gaze_vector_x':-0.01298598, 'gaze_vector_y':0.06181178, 'gaze_vector_z':0.9979956
'gaze_vector':37.78157, 'gaze_vector_x':0.005702418, 'gaze_vector_y':0.06478277, 'gaze_vector_z':0.9978786
'gaze_vector':37.79762, 'gaze_vector_x':0.02508654, 'gaze_vector_y':0.07026741, 'gaze_vector_z':0.9972045
'gaze_vector':37.80979, 'gaze_vector_x':0.04727457, 'gaze_vector_y':0.06705998, 'gaze_vector_z':0.9966213
'gaze_vector':37.82422, 'gaze_vector_x':0.05670651, 'gaze_vector_y':0.06537837, 'gaze_vector_z':0.996244
'gaze_vector':37.83718, 'gaze_vector_x':0.06779166, 'gaze_vector_y':0.06531343, 'gaze_vector_z':0.9955528
'gaze_vector':37.84899, 'gaze_vector_x':0.08071828, 'gaze_vector_y':0.06760705, 'gaze_vector_z':0.9944307
'gaze_vector':37.86226, 'gaze_vector_x':0.09081041, 'gaze_vector_y':0.06441026, 'gaze_vector_z':0.9937684
'gaze_vector':37.87497, 'gaze_vector_x':0.09524271, 'gaze_vector_y':0.06551031, 'gaze_vector_z':0.9932876
'gaze_vector':37.88707, 'gaze_vector_x':0.1144783, 'gaze_vector_y':0.06492448, 'gaze_vector_z':0.9912888
'gaze_vector':37.89823, 'gaze_vector_x':0.1232781, 'gaze_vector_y':0.06407236, 'gaze_vector_z':0.9902946
'gaze_vector':37.91161, 'gaze_vector_x':0.1383606, 'gaze_vector_y':0.06516983, 'gaze_vector_z':0.9882313
'gaze_vector':37.92297, 'gaze_vector_x':0.1503824, 'gaze_vector_y':0.06588222, 'gaze_vector_z':0.9864154
'gaze_vector':37.93626, 'gaze_vector_x':0.1716077, 'gaze_vector_y':0.06492385, 'gaze_vector_z':0.9830136
'gaze_vector':37.94773, 'gaze_vector_x':0.1825014, 'gaze_vector_y':0.06462082, 'gaze_vector_z':0.9810761
'gaze_vector':37.96191, 'gaze_vector_x':0.1910008, 'gaze_vector_y':0.06325164, 'gaze_vector_z':0.9795464
'gaze_vector':37.97503, 'gaze_vector_x':0.2140669, 'gaze_vector_y':0.06672475, 'gaze_vector_z':0.9745352
'gaze_vector':37.99464, 'gaze_vector_x':0.2257648, 'gaze_vector_y':0.07558179, 'gaze_vector_z':0.9712298
'gaze_vector':38.0066, 'gaze_vector_x':0.2362869, 'gaze_vector_y':0.07361238, 'gaze_vector_z':0.9688863
'gaze_vector':38.02075, 'gaze_vector_x':0.2573656, 'gaze_vector_y':0.06923765, 'gaze_vector_z':0.963815
'gaze_vector':38.03147, 'gaze_vector_x':0.265028, 'gaze_vector_y':0.06846048, 'gaze_vector_z':0.9618067
'gaze_vector':38.04273, 'gaze_vector_x':0.2671769, 'gaze_vector_y':0.05860676, 'gaze_vector_z':0.9618585
'gaze_vector':38.05665, 'gaze_vector_x':0.2696691, 'gaze_vector_y':0.06495269, 'gaze_vector_z':0.9607531
'gaze_vector':38.07074, 'gaze_vector_x':0.2926895, 'gaze_vector_y':0.06168934, 'gaze_vector_z':0.9542139
'gaze_vector':38.08181, 'gaze_vector_x':0.3015236, 'gaze_vector_y':0.06143948, 'gaze_vector_z':0.9514625
'gaze_vector':38.09421, 'gaze_vector_x':0.3142117, 'gaze_vector_y':0.05767521, 'gaze_vector_z':0.9475902
'gaze_vector':38.10912, 'gaze_vector_x':0.3276494, 'gaze_vector_y':0.0555364, 'gaze_vector_z':0.9431511
'gaze_vector':38.12101, 'gaze_vector_x':0.3444365, 'gaze_vector_y':0.05385859, 'gaze_vector_z':0.9372602
'gaze_vector':38.13155, 'gaze_vector_x':0.3527737, 'gaze_vector_y':0.05151619, 'gaze_vector_z':0.9342884
'gaze_vector':38.14382, 'gaze_vector_x':0.3607475, 'gaze_vector_y':0.05073353, 'gaze_vector_z':0.9312791
'gaze_vector':38.15662, 'gaze_vector_x':0.3749664, 'gaze_vector_y':0.05173898, 'gaze_vector_z':0.9255821
'gaze_vector':38.16906, 'gaze_vector_x':0.3774644, 'gaze_vector_y':0.05012816, 'gaze_vector_z':0.9246649
'gaze_vector':38.18225, 'gaze_vector_x':0.3822198, 'gaze_vector_y':0.04636449, 'gaze_vector_z':0.9228974
'gaze_vector':38.19636, 'gaze_vector_x':0.3865911, 'gaze_vector_y':0.04361164, 'gaze_vector_z':0.9212048
'gaze_vector':38.20879, 'gaze_vector_x':0.3974776, 'gaze_vector_y':0.03947902, 'gaze_vector_z':0.9167554
'gaze_vector':38.22009, 'gaze_vector_x':0.4016234, 'gaze_vector_y':0.03715005, 'gaze_vector_z':0.9150422
'gaze_vector':38.2314, 'gaze_vector_x':0.4070804, 'gaze_vector_y':0.03554777, 'gaze_vector_z':0.9126946
'gaze_vector':38.24505, 'gaze_vector_x':0.4206285, 'gaze_vector_y':0.04215828, 'gaze_vector_z':0.9062488
'gaze_vector':38.25725, 'gaze_vector_x':0.4519163, 'gaze_vector_y':0.04305591, 'gaze_vector_z':0.8910095
'gaze_vector':38.26957, 'gaze_vector_x':0.4532329, 'gaze_vector_y':0.04442919, 'gaze_vector_z':0.8902693
'gaze_vector':38.28185, 'gaze_vector_x':0.4544089, 'gaze_vector_y':0.04054588, 'gaze_vector_z':0.8898541
'gaze_vector':38.29519, 'gaze_vector_x':0.450895, 'gaze_vector_y':0.03667979, 'gaze_vector_z':0.8918133
'gaze_vector':38.30742, 'gaze_vector_x':0.4478656, 'gaze_vector_y':0.03565643, 'gaze_vector_z':0.8933833
'gaze_vector':38.31966, 'gaze_vector_x':0.4439825, 'gaze_vector_y':0.03586287, 'gaze_vector_z':0.8953153
'gaze_vector':38.3411, 'gaze_vector_x':0.4377994, 'gaze_vector_y':0.03784414, 'gaze_vector_z':0.8982641
'gaze_vector':38.35885, 'gaze_vector_x':0.4232179, 'gaze_vector_y':0.03175049, 'gaze_vector_z':0.9054556
'gaze_vector':38.36968, 'gaze_vector_x':0.4181748, 'gaze_vector_y':0.0327756, 'gaze_vector_z':0.9077576
'gaze_vector':38.38215, 'gaze_vector_x':0.4149048, 'gaze_vector_y':0.03429089, 'gaze_vector_z':0.9092093
'gaze_vector':38.39609, 'gaze_vector_x':0.4096732, 'gaze_vector_y':0.03336026, 'gaze_vector_z':0.9116063
'gaze_vector':38.40683, 'gaze_vector_x':0.401505, 'gaze_vector_y':0.03239203, 'gaze_vector_z':0.9152806
'gaze_vector':38.41895, 'gaze_vector_x':0.3802775, 'gaze_vector_y':0.02622746, 'gaze_vector_z':0.9244848
'gaze_vector':38.43291, 'gaze_vector_x':0.3720712, 'gaze_vector_y':0.02497467, 'gaze_vector_z':0.9278552
'gaze_vector':38.44573, 'gaze_vector_x':0.3615219, 'gaze_vector_y':0.02467129, 'gaze_vector_z':0.9320289
'gaze_vector':38.45761, 'gaze_vector_x':0.3495365, 'gaze_vector_y':0.0254406, 'gaze_vector_z':0.9365708
'gaze_vector':38.47007, 'gaze_vector_x':0.3395321, 'gaze_vector_y':0.0257073, 'gaze_vector_z':0.9402386
'gaze_vector':38.48363, 'gaze_vector_x':0.3260283, 'gaze_vector_y':0.02971798, 'gaze_vector_z':0.9448822
'gaze_vector':38.49536, 'gaze_vector_x':0.3147072, 'gaze_vector_y':0.03058989, 'gaze_vector_z':0.9486901
'gaze_vector':38.50765, 'gaze_vector_x':0.2916608, 'gaze_vector_y':0.03264881, 'gaze_vector_z':0.9559498
'gaze_vector':38.51994, 'gaze_vector_x':0.2787533, 'gaze_vector_y':0.03455398, 'gaze_vector_z':0.9597343
'gaze_vector':38.53312, 'gaze_vector_x':0.2637471, 'gaze_vector_y':0.03735776, 'gaze_vector_z':0.9638622
'gaze_vector':38.54462, 'gaze_vector_x':0.2505741, 'gaze_vector_y':0.03554567, 'gaze_vector_z':0.967432
'gaze_vector':38.55645, 'gaze_vector_x':0.2235356, 'gaze_vector_y':0.01745396, 'gaze_vector_z':0.9745286
'gaze_vector':38.57167, 'gaze_vector_x':0.2044563, 'gaze_vector_y':0.02291319, 'gaze_vector_z':0.9785977
'gaze_vector':38.5834, 'gaze_vector_x':0.1917418, 'gaze_vector_y':0.0392684, 'gaze_vector_z':0.9806478
'gaze_vector':38.59519, 'gaze_vector_x':0.1839493, 'gaze_vector_y':0.04034198, 'gaze_vector_z':0.9820957
'gaze_vector':38.60703, 'gaze_vector_x':0.1723132, 'gaze_vector_y':0.04151293, 'gaze_vector_z':0.9841529
'gaze_vector':38.62094, 'gaze_vector_x':0.1417921, 'gaze_vector_y':0.04411151, 'gaze_vector_z':0.9889017
'gaze_vector':38.63235, 'gaze_vector_x':0.132563, 'gaze_vector_y':0.04169225, 'gaze_vector_z':0.990294
'gaze_vector':38.64381, 'gaze_vector_x':0.11612, 'gaze_vector_y':0.04395705, 'gaze_vector_z':0.9922493
'gaze_vector':38.65599, 'gaze_vector_x':0.1018341, 'gaze_vector_y':0.04469837, 'gaze_vector_z':0.993782
'gaze_vector':38.66863, 'gaze_vector_x':0.08263232, 'gaze_vector_y':0.04516067, 'gaze_vector_z':0.9955403
'gaze_vector':38.68066, 'gaze_vector_x':0.0673199, 'gaze_vector_y':0.04550544, 'gaze_vector_z':0.9966818
'gaze_vector':38.69164, 'gaze_vector_x':0.05035222, 'gaze_vector_y':0.04580332, 'gaze_vector_z':0.9976672
'gaze_vector':38.70481, 'gaze_vector_x':0.03561783, 'gaze_vector_y':0.04599664, 'gaze_vector_z':0.9982963
'gaze_vector':38.71492, 'gaze_vector_x':0.02460324, 'gaze_vector_y':0.04798894, 'gaze_vector_z':0.99854
'gaze_vector':38.72736, 'gaze_vector_x':0.01346486, 'gaze_vector_y':0.04881251, 'gaze_vector_z':0.9987091
'gaze_vector':38.73928, 'gaze_vector_x':0.001568116, 'gaze_vector_y':0.04964884, 'gaze_vector_z':0.9987564
'gaze_vector':38.75165, 'gaze_vector_x':-0.02333366, 'gaze_vector_y':0.0491081, 'gaze_vector_z':0.9985114
'gaze_vector':38.76571, 'gaze_vector_x':-0.03687367, 'gaze_vector_y':0.04826016, 'gaze_vector_z':0.9981409
'gaze_vector':38.77741, 'gaze_vector_x':-0.04987262, 'gaze_vector_y':0.04770729, 'gaze_vector_z':0.9976023
'gaze_vector':38.78928, 'gaze_vector_x':-0.06197712, 'gaze_vector_y':0.0462845, 'gaze_vector_z':0.9969959
'gaze_vector':38.80363, 'gaze_vector_x':-0.07391998, 'gaze_vector_y':0.04417741, 'gaze_vector_z':0.9962839
'gaze_vector':38.81581, 'gaze_vector_x':-0.08714781, 'gaze_vector_y':0.04510987, 'gaze_vector_z':0.995163
'gaze_vector':38.82746, 'gaze_vector_x':-0.09945217, 'gaze_vector_y':0.0439365, 'gaze_vector_z':0.9940693
'gaze_vector':38.84001, 'gaze_vector_x':-0.1125515, 'gaze_vector_y':0.0443507, 'gaze_vector_z':0.9926533
'gaze_vector':38.85637, 'gaze_vector_x':-0.1348608, 'gaze_vector_y':0.04376364, 'gaze_vector_z':0.9898922
'gaze_vector':38.86897, 'gaze_vector_x':-0.1468409, 'gaze_vector_y':0.04323085, 'gaze_vector_z':0.988213
'gaze_vector':38.88069, 'gaze_vector_x':-0.1577488, 'gaze_vector_y':0.04444335, 'gaze_vector_z':0.9864705
'gaze_vector':38.8927, 'gaze_vector_x':-0.1703983, 'gaze_vector_y':0.04656614, 'gaze_vector_z':0.9842709
'gaze_vector':38.90771, 'gaze_vector_x':-0.1809684, 'gaze_vector_y':0.0430967, 'gaze_vector_z':0.9825409
'gaze_vector':38.92116, 'gaze_vector_x':-0.2034834, 'gaze_vector_y':0.04252845, 'gaze_vector_z':0.9781505
'gaze_vector':38.93467, 'gaze_vector_x':-0.2148167, 'gaze_vector_y':0.04113983, 'gaze_vector_z':0.9757724
'gaze_vector':38.94714, 'gaze_vector_x':-0.2262004, 'gaze_vector_y':0.04110177, 'gaze_vector_z':0.9732065
'gaze_vector':38.95814, 'gaze_vector_x':-0.2351825, 'gaze_vector_y':0.0416787, 'gaze_vector_z':0.9710525
'gaze_vector':38.97028, 'gaze_vector_x':-0.2424311, 'gaze_vector_y':0.04263435, 'gaze_vector_z':0.969216
'gaze_vector':38.98158, 'gaze_vector_x':-0.2475827, 'gaze_vector_y':0.04405417, 'gaze_vector_z':0.9678542
'gaze_vector':38.9951, 'gaze_vector_x':-0.2568211, 'gaze_vector_y':0.04435701, 'gaze_vector_z':0.9654276
'gaze_vector':39.0052, 'gaze_vector_x':-0.2656981, 'gaze_vector_y':0.0446071, 'gaze_vector_z':0.9630115
'gaze_vector':39.01842, 'gaze_vector_x':-0.2912997, 'gaze_vector_y':0.04305665, 'gaze_vector_z':0.9556559
'gaze_vector':39.03075, 'gaze_vector_x':-0.3020989, 'gaze_vector_y':0.04214347, 'gaze_vector_z':0.9523286
'gaze_vector':39.04422, 'gaze_vector_x':-0.311945, 'gaze_vector_y':0.04076126, 'gaze_vector_z':0.9492198
'gaze_vector':39.05526, 'gaze_vector_x':-0.3210356, 'gaze_vector_y':0.03938197, 'gaze_vector_z':0.9462394
'gaze_vector':39.06745, 'gaze_vector_x':-0.3270516, 'gaze_vector_y':0.03752353, 'gaze_vector_z':0.9442601
'gaze_vector':39.08173, 'gaze_vector_x':-0.3338725, 'gaze_vector_y':0.03792202, 'gaze_vector_z':0.9418515
'gaze_vector':39.09523, 'gaze_vector_x':-0.3344995, 'gaze_vector_y':0.03958204, 'gaze_vector_z':0.9415603
'gaze_vector':39.10729, 'gaze_vector_x':-0.3513347, 'gaze_vector_y':0.03911686, 'gaze_vector_z':0.9354202
'gaze_vector':39.11984, 'gaze_vector_x':-0.3626615, 'gaze_vector_y':0.03789931, 'gaze_vector_z':0.931148
'gaze_vector':39.1305, 'gaze_vector_x':-0.3741427, 'gaze_vector_y':0.03672953, 'gaze_vector_z':0.9266363
'gaze_vector':39.14423, 'gaze_vector_x':-0.3920215, 'gaze_vector_y':0.03361747, 'gaze_vector_z':0.9193246
'gaze_vector':39.15582, 'gaze_vector_x':-0.4013422, 'gaze_vector_y':0.03267736, 'gaze_vector_z':0.915342
'gaze_vector':39.16941, 'gaze_vector_x':-0.4090087, 'gaze_vector_y':0.03260256, 'gaze_vector_z':0.911934
'gaze_vector':39.18179, 'gaze_vector_x':-0.4171031, 'gaze_vector_y':0.03318401, 'gaze_vector_z':0.9082456
'gaze_vector':39.19466, 'gaze_vector_x':-0.4253865, 'gaze_vector_y':0.03089817, 'gaze_vector_z':0.9044749
'gaze_vector':39.20528, 'gaze_vector_x':-0.4333567, 'gaze_vector_y':0.03150076, 'gaze_vector_z':0.9006659
'gaze_vector':39.21748, 'gaze_vector_x':-0.4394827, 'gaze_vector_y':0.03365833, 'gaze_vector_z':0.8976136
'gaze_vector':39.23153, 'gaze_vector_x':-0.449368, 'gaze_vector_y':0.03631211, 'gaze_vector_z':0.8925915
'gaze_vector':39.24374, 'gaze_vector_x':-0.4483538, 'gaze_vector_y':0.04072295, 'gaze_vector_z':0.8929138
'gaze_vector':39.25542, 'gaze_vector_x':-0.4518688, 'gaze_vector_y':0.04391618, 'gaze_vector_z':0.8909872
'gaze_vector':39.26741, 'gaze_vector_x':-0.4528041, 'gaze_vector_y':0.044399, 'gaze_vector_z':0.8904973
'gaze_vector':39.28207, 'gaze_vector_x':-0.4550306, 'gaze_vector_y':0.04736639, 'gaze_vector_z':0.8892132
'gaze_vector':39.29408, 'gaze_vector_x':-0.4555044, 'gaze_vector_y':0.04779477, 'gaze_vector_z':0.8889464
'gaze_vector':39.30571, 'gaze_vector_x':-0.457791, 'gaze_vector_y':0.04827544, 'gaze_vector_z':0.8877369
'gaze_vector':39.31606, 'gaze_vector_x':-0.4583182, 'gaze_vector_y':0.04598424, 'gaze_vector_z':0.8875892
'gaze_vector':39.32912, 'gaze_vector_x':-0.4878419, 'gaze_vector_y':0.04981519, 'gaze_vector_z':0.871503
'gaze_vector':39.34184, 'gaze_vector_x':-0.4984875, 'gaze_vector_y':0.06263855, 'gaze_vector_z':0.864623
'gaze_vector':39.35285, 'gaze_vector_x':-0.4962582, 'gaze_vector_y':0.06251577, 'gaze_vector_z':0.8659129
'gaze_vector':39.36962, 'gaze_vector_x':-0.4879241, 'gaze_vector_y':0.06290788, 'gaze_vector_z':0.8706012
'gaze_vector':39.38156, 'gaze_vector_x':-0.4823478, 'gaze_vector_y':0.05906429, 'gaze_vector_z':0.8739817
'gaze_vector':39.39415, 'gaze_vector_x':-0.4863838, 'gaze_vector_y':0.05019034, 'gaze_vector_z':0.872295
'gaze_vector':39.40647, 'gaze_vector_x':-0.4851575, 'gaze_vector_y':0.04834032, 'gaze_vector_z':0.8730841
'gaze_vector':39.42022, 'gaze_vector_x':-0.4690513, 'gaze_vector_y':0.05470622, 'gaze_vector_z':0.8814577
'gaze_vector':39.43153, 'gaze_vector_x':-0.4629865, 'gaze_vector_y':0.05617246, 'gaze_vector_z':0.8845722
'gaze_vector':39.44559, 'gaze_vector_x':-0.4564065, 'gaze_vector_y':0.05928919, 'gaze_vector_z':0.8877851
'gaze_vector':39.45776, 'gaze_vector_x':-0.4467386, 'gaze_vector_y':0.05850841, 'gaze_vector_z':0.8927465
'gaze_vector':39.47278, 'gaze_vector_x':-0.4331197, 'gaze_vector_y':0.0567598, 'gaze_vector_z':0.8995453
'gaze_vector':39.4854, 'gaze_vector_x':-0.4129762, 'gaze_vector_y':0.05664029, 'gaze_vector_z':0.9089669
'gaze_vector':39.49725, 'gaze_vector_x':-0.3979083, 'gaze_vector_y':0.05805536, 'gaze_vector_z':0.9155856
'gaze_vector':39.51154, 'gaze_vector_x':-0.3850419, 'gaze_vector_y':0.05535996, 'gaze_vector_z':0.9212227
'gaze_vector':39.52335, 'gaze_vector_x':-0.3677615, 'gaze_vector_y':0.05828542, 'gaze_vector_z':0.9280862
'gaze_vector':39.53605, 'gaze_vector_x':-0.3514296, 'gaze_vector_y':0.05710038, 'gaze_vector_z':0.9344554
'gaze_vector':39.54905, 'gaze_vector_x':-0.3381878, 'gaze_vector_y':0.05475462, 'gaze_vector_z':0.9394823
'gaze_vector':39.56107, 'gaze_vector_x':-0.3252382, 'gaze_vector_y':0.05285724, 'gaze_vector_z':0.9441416
'gaze_vector':39.57192, 'gaze_vector_x':-0.3136542, 'gaze_vector_y':0.05131506, 'gaze_vector_z':0.9481443
'gaze_vector':39.58331, 'gaze_vector_x':-0.3055435, 'gaze_vector_y':0.0523826, 'gaze_vector_z':0.9507247
'gaze_vector':39.59717, 'gaze_vector_x':-0.2855933, 'gaze_vector_y':0.05168473, 'gaze_vector_z':0.9569429
'gaze_vector':39.60781, 'gaze_vector_x':-0.2448731, 'gaze_vector_y':0.0416369, 'gaze_vector_z':0.9686546
'gaze_vector':39.62024, 'gaze_vector_x':-0.2326042, 'gaze_vector_y':0.04001887, 'gaze_vector_z':0.9717379
'gaze_vector':39.63269, 'gaze_vector_x':-0.2196327, 'gaze_vector_y':0.03618286, 'gaze_vector_z':0.9749078
'gaze_vector':39.64451, 'gaze_vector_x':-0.2060168, 'gaze_vector_y':0.03421094, 'gaze_vector_z':0.9779472
'gaze_vector':39.65823, 'gaze_vector_x':-0.1922296, 'gaze_vector_y':0.03596392, 'gaze_vector_z':0.9806789
'gaze_vector':39.671, 'gaze_vector_x':-0.1709304, 'gaze_vector_y':0.03784396, 'gaze_vector_z':0.9845517
'gaze_vector':39.6819, 'gaze_vector_x':-0.1519783, 'gaze_vector_y':0.03989586, 'gaze_vector_z':0.9875731
'gaze_vector':39.69479, 'gaze_vector_x':-0.1394035, 'gaze_vector_y':0.03905793, 'gaze_vector_z':0.989459
'gaze_vector':39.70523, 'gaze_vector_x':-0.1276857, 'gaze_vector_y':0.03719199, 'gaze_vector_z':0.9911113
'gaze_vector':39.71749, 'gaze_vector_x':-0.1163462, 'gaze_vector_y':0.0358863, 'gaze_vector_z':0.9925529
'gaze_vector':39.72968, 'gaze_vector_x':-0.09086528, 'gaze_vector_y':0.03428759, 'gaze_vector_z':0.9952593
'gaze_vector':39.74249, 'gaze_vector_x':-0.08371358, 'gaze_vector_y':0.03422572, 'gaze_vector_z':0.9958939
'gaze_vector':39.75504, 'gaze_vector_x':-0.06949499, 'gaze_vector_y':0.0365549, 'gaze_vector_z':0.9969066
'gaze_vector':39.7686, 'gaze_vector_x':-0.06242879, 'gaze_vector_y':0.03524995, 'gaze_vector_z':0.9974242
'gaze_vector':39.78214, 'gaze_vector_x':-0.04528999, 'gaze_vector_y':0.03332506, 'gaze_vector_z':0.9984051
'gaze_vector':39.79461, 'gaze_vector_x':-0.03436355, 'gaze_vector_y':0.03285993, 'gaze_vector_z':0.9988611
'gaze_vector':39.80511, 'gaze_vector_x':-0.02558231, 'gaze_vector_y':0.03177656, 'gaze_vector_z':0.9991521
'gaze_vector':39.81745, 'gaze_vector_x':0.009082969, 'gaze_vector_y':0.03896275, 'gaze_vector_z':0.9991978
'gaze_vector':39.83168, 'gaze_vector_x':0.04667826, 'gaze_vector_y':0.04606543, 'gaze_vector_z':0.9978461
'gaze_vector':39.84435, 'gaze_vector_x':0.0533221, 'gaze_vector_y':0.05224947, 'gaze_vector_z':0.9971937
'gaze_vector':39.85647, 'gaze_vector_x':0.06196824, 'gaze_vector_y':0.05126618, 'gaze_vector_z':0.9967484
'gaze_vector':39.87455, 'gaze_vector_x':0.07859596, 'gaze_vector_y':0.05312958, 'gaze_vector_z':0.9954758
'gaze_vector':39.88822, 'gaze_vector_x':0.1041925, 'gaze_vector_y':0.05056962, 'gaze_vector_z':0.99327
'gaze_vector':39.90027, 'gaze_vector_x':0.1229176, 'gaze_vector_y':0.04908827, 'gaze_vector_z':0.9912004
'gaze_vector':39.91278, 'gaze_vector_x':0.1275753, 'gaze_vector_y':0.04966984, 'gaze_vector_z':0.9905835
'gaze_vector':39.92584, 'gaze_vector_x':0.1509219, 'gaze_vector_y':0.04751111, 'gaze_vector_z':0.9873941
'gaze_vector':39.93872, 'gaze_vector_x':0.1623862, 'gaze_vector_y':0.04767202, 'gaze_vector_z':0.9855715
'gaze_vector':39.94868, 'gaze_vector_x':0.1766215, 'gaze_vector_y':0.0498374, 'gaze_vector_z':0.9830043
'gaze_vector':39.96235, 'gaze_vector_x':0.1992663, 'gaze_vector_y':0.05138899, 'gaze_vector_z':0.9785904
'gaze_vector':39.9754, 'gaze_vector_x':0.2073449, 'gaze_vector_y':0.05360392, 'gaze_vector_z':0.9767922
'gaze_vector':39.98759, 'gaze_vector_x':0.2182996, 'gaze_vector_y':0.0505185, 'gaze_vector_z':0.9745653
'gaze_vector':39.99918, 'gaze_vector_x':0.2312944, 'gaze_vector_y':0.042325, 'gaze_vector_z':0.9719471
'gaze_vector':40.01485, 'gaze_vector_x':0.2425134, 'gaze_vector_y':0.04240976, 'gaze_vector_z':0.9692137
'gaze_vector':40.02822, 'gaze_vector_x':0.2527918, 'gaze_vector_y':0.04337126, 'gaze_vector_z':0.966537
'gaze_vector':40.03942, 'gaze_vector_x':0.2641849, 'gaze_vector_y':0.04190056, 'gaze_vector_z':0.9635467
'gaze_vector':40.05173, 'gaze_vector_x':0.2865856, 'gaze_vector_y':0.03838529, 'gaze_vector_z':0.9572768
'gaze_vector':40.06618, 'gaze_vector_x':0.3117141, 'gaze_vector_y':0.04697035, 'gaze_vector_z':0.949001
'gaze_vector':40.07875, 'gaze_vector_x':0.3227233, 'gaze_vector_y':0.04893263, 'gaze_vector_z':0.9452239
'gaze_vector':40.08987, 'gaze_vector_x':0.3312593, 'gaze_vector_y':0.05115686, 'gaze_vector_z':0.9421406
'gaze_vector':40.10207, 'gaze_vector_x':0.3427992, 'gaze_vector_y':0.05052894, 'gaze_vector_z':0.9380386
'gaze_vector':40.11486, 'gaze_vector_x':0.3541419, 'gaze_vector_y':0.04799267, 'gaze_vector_z':0.9339509
'gaze_vector':40.12679, 'gaze_vector_x':0.3657536, 'gaze_vector_y':0.03812086, 'gaze_vector_z':0.9299161
'gaze_vector':40.13855, 'gaze_vector_x':0.3751583, 'gaze_vector_y':0.03876591, 'gaze_vector_z':0.9261449
'gaze_vector':40.15312, 'gaze_vector_x':0.39183, 'gaze_vector_y':0.04336639, 'gaze_vector_z':0.9190035
'gaze_vector':40.16495, 'gaze_vector_x':0.3982019, 'gaze_vector_y':0.04357918, 'gaze_vector_z':0.9162594
